venueId,venueCategory,latitude,longitude,numsOfCheckIn
4b24e5a2f964a520636a24e3,Train/Subway Station,35.68417611,139.7020626,478
4cef05b64cd4236a0982b063,Train/Subway Station,35.70225652,139.7449028,21
4bea7a816295c9b6616e8608,Train/Subway Station,35.53663854,139.7343698,118
4b5991a9f964a520e48c28e3,Train/Subway Station,35.71202259,139.7984076,268
4b2cb6b5f964a520bec824e3,Train/Subway Station,35.69919839,139.7181559,10
4b4eea3ff964a52027f726e3,Train/Subway Station,35.68347895,139.6985114,35
50375b43e4b0cc82fc9b900f,Train/Subway Station,35.71114805,139.7979951,3
4b19f917f964a520abe623e3,Train/Subway Station,35.6985962,139.7730182,12372
4b55bbd2f964a520a1ed27e3,Train/Subway Station,35.70629265,139.68506495,126
4b2cf3c4f964a5203bcb24e3,Train/Subway Station,35.65723959,139.6936405,76
4b68d4dbf964a5201b8f2be3,Train/Subway Station,35.67361351,139.7413516,59
4c4e1bf451c2c9289802d69d,Train/Subway Station,35.729399323,139.710963767,71
4b2a0462f964a520b8a424e3,Train/Subway Station,35.61191788,139.63882315,39
4b55aa95f964a52007eb27e3,Train/Subway Station,35.68006278,139.7141004,44
4c07d7f9da13c928fc146c02,Train/Subway Station,35.665993227,139.477033167,14
4b42a9c9f964a5206dd825e3,Train/Subway Station,35.64687831,139.7099483,947
4b25bccef964a520cb7524e3,Train/Subway Station,35.55137977,139.6717215,335
4b2b4b25f964a5209bb524e3,Train/Subway Station,35.60495872,139.70291425,151
4b305ae0f964a5201ff924e3,Train/Subway Station,35.6680702,139.7725296,63
4bd0eb4c77b29c7496d38b82,Train/Subway Station,35.69099466,139.700134367,18
4b151fbff964a52083a823e3,Train/Subway Station,35.6435652,139.6706593,267
4b64e966f964a5204ed92ae3,Train/Subway Station,35.73371973,139.7681254,25
4edce292e5e8df9326f0f896,Train/Subway Station,35.64571874,139.7476816,24
4b79d086f964a520de132fe3,Train/Subway Station,35.73097634,139.7095621,100
4da3ff99540ea1cdf84e9cde,Train/Subway Station,35.64617345,139.710578975,24
4b5bfcf2f964a520422029e3,Train/Subway Station,35.550945154,139.78803194,112
4d75b3ec48b7f04da8aaebf5,Train/Subway Station,35.60357045,139.5073235,5
4b6e5a65f964a520cbb92ce3,Train/Subway Station,35.730071635,139.71174845,2
4b29ffe8f964a5209aa424e3,Train/Subway Station,35.63869992,139.740032,274
4c779703fd4cef3b84603f78,Train/Subway Station,35.6971857,139.8285717,10
4da449ba2939b1f745c62e57,Train/Subway Station,35.69941453,139.7661739,1
4b1791d0f964a5206fc623e3,Train/Subway Station,35.66291876,139.7599554,73
4b4ac1bcf964a520f68d26e3,Train/Subway Station,35.61783385,139.6763939,168
4fbacec4e4b0766311999099,Train/Subway Station,35.694204,139.699063,2
4b558c89f964a52013e727e3,Train/Subway Station,35.61462638,139.5282447,73
4b54fbcbf964a5208ad627e3,Train/Subway Station,35.72359049,139.6832657,24
4d827cfad0786ea8306cfaab,Train/Subway Station,35.56243855,139.7167236,1
4b41367af964a5205dc325e3,Train/Subway Station,35.68569676,139.741644,259
4b6a02f0f964a520aac12be3,Train/Subway Station,35.66651543,139.5098609,8
506ae87be4b0ac63fc7b8deb,Train/Subway Station,35.6419426,139.7126212,1
4b4d9126f964a5202ed426e3,Train/Subway Station,35.67020564,139.7498167,220
4b0a405ff964a520c22223e3,Train/Subway Station,35.66656664,139.7262132,84
4b60149cf964a5203ad529e3,Train/Subway Station,35.69059403,139.6925622,161
4c5bfb40857ca5937ab6c8cb,Train/Subway Station,35.55307316,139.6467447,9
4b64185af964a520c49e2ae3,Train/Subway Station,35.742623505,139.7690068,47
4b728e95f964a520567e2de3,Train/Subway Station,35.68536126,139.7742891,36
4b69740ff964a520f1a22be3,Train/Subway Station,35.619816234,139.72822746,320
4b9312ccf964a520213334e3,Train/Subway Station,35.680662207,139.765959233,4
4b7a3e24f964a5205c272fe3,Train/Subway Station,35.77722683,139.7904468,296
4b974820f964a5204efe34e3,Train/Subway Station,35.68478611,139.7660279,48
4fae4b5fe4b07f15ceb867b5,Train/Subway Station,35.70116206,139.5068465,1
4b508577f964a520f72527e3,Train/Subway Station,35.76220185,139.8249292,123
4d09ac048ea0a14367f5e173,Train/Subway Station,35.68170489,139.7670724,1
4ce4f953b43737046644f6ce,Train/Subway Station,35.68474254,139.7744501,213
4b4bd70ff964a52038a926e3,Train/Subway Station,35.73748956,139.672911,121
4bef69c0f2712d7fefc6fbd8,Train/Subway Station,35.594909183,139.756635367,9
4b54fad0f964a52057d627e3,Train/Subway Station,35.66360738,139.8727047,244
4b55a9b1f964a520ecea27e3,Train/Subway Station,35.63619812,139.5000729,30
4b56ed1df964a520801f28e3,Train/Subway Station,35.69807878,139.7659984,344
4b5190a0f964a520ad4f27e3,Train/Subway Station,35.70173813,139.5248222,268
4b564643f964a520b90828e3,Train/Subway Station,35.73294462,139.8816741,274
4b6019f4f964a520e0d529e3,Train/Subway Station,35.75441839,139.7373256,216
4f6b0055e4b0357123d9569f,Train/Subway Station,35.690475237,139.7001693,5
50b99f16e4b0e31c41001c76,Train/Subway Station,35.6847023,139.7300094,1
4b7794adf964a52096a22ee3,Train/Subway Station,35.74205383,139.6491104,69
4b0dfb78f964a520815323e3,Train/Subway Station,35.67514526,139.7597516,175
4c29d6dfed0ac9b67b4e62aa,Train/Subway Station,35.62903824,139.7397637,123
4b581c8bf964a5203d4b28e3,Train/Subway Station,35.56771428,139.6925864,233
4b7b91dbf964a52089672fe3,Train/Subway Station,35.67434997,139.7670445,178
4b8c5bd5f964a52099cc32e3,Train/Subway Station,35.70559332,139.7921956,33
4e9c2ac1d3e3697fc07e5cd5,Train/Subway Station,35.53116759,139.6963254,23
4bbd1f06a8cf76b07171b1fd,Train/Subway Station,35.69087997,139.6981898,9
5051d1a2e4b0d453753a2d11,Train/Subway Station,35.67297877,139.7577583,2
4f90b967e4b0a11ed080e491,Train/Subway Station,35.743678,139.679161,2
4f8e83aee4b0c717266219a1,Train/Subway Station,35.65941197,139.7004186,1
4f5d61fee4b085f52f100b6a,Train/Subway Station,35.701293863,139.700372033,22
4b8f3a8ff964a5209b4e33e3,Train/Subway Station,35.71011913,139.8280352,1
4b556966f964a520b0e327e3,Train/Subway Station,35.71769351,139.7580135,92
4b55c776f964a520a2ef27e3,Train/Subway Station,35.6336436,139.5352614,135
4b86431bf964a520378431e3,Train/Subway Station,35.72883164,139.7103426,117
4e1b9df77d8bdabfd0f6f2df,Train/Subway Station,35.78769738,139.7046939,12
4c8eb106d2aea0937985d069,Train/Subway Station,35.65929319,139.7014308,2
4e4632e1d4c065cb6b9c39c5,Train/Subway Station,35.6897183,139.700346,7
4b58dcdaf964a5206e6f28e3,Train/Subway Station,35.59204215,139.681091733,32
4b4e5461f964a5209ce926e3,Train/Subway Station,35.60640928,139.6929297,11
4f471da0e4b0cf7a04c48a23,Train/Subway Station,35.73827983,139.8483055,1
4b2837d8f964a5200e9124e3,Train/Subway Station,35.562419093,139.715958625,795
4fb8f699bb3d0935a96eef06,Train/Subway Station,35.745537,139.8561072,1
4f93f84cbe776df060b89c90,Train/Subway Station,35.666622,139.75815,14
4b269340f964a520c27d24e3,Train/Subway Station,35.6781542,139.705689,69
507e5a71e4b0f454e6cbb5e6,Train/Subway Station,35.67758501,139.7348537,1
4b5c10caf964a520fb2229e3,Train/Subway Station,35.76133126,139.705528,132
4b766665f964a520074b2ee3,Train/Subway Station,35.72939123,139.7100449,114
4d68bc284c463704ac3e98b3,Train/Subway Station,35.7312326,139.7133574,1
4b7a0584f964a5206c1f2fe3,Train/Subway Station,35.70463499,139.6199656,19
4e3a144b62846d378887822e,Train/Subway Station,35.70445931,139.6207522,4
4f8ca983e4b0a66dd358f11c,Train/Subway Station,35.736037705,139.6301194,2
4eec29d5b8f76a24a3adf560,Train/Subway Station,35.68855064,139.6986616,116
4df0571aae6066d602d5a579,Train/Subway Station,35.7142701,139.7698259,1
4b305b8af964a52022f924e3,Train/Subway Station,35.67497313,139.7770786,116
4ebd0315e5e8c3fc3c03eab1,Train/Subway Station,35.6773633,139.7661245,1
4b5ee28bf964a520549c29e3,Train/Subway Station,35.6649323,139.7669291,32
4b78815ef964a520c9d22ee3,Train/Subway Station,35.69055482,139.705925,149
4b5eab1ff964a520639529e3,Train/Subway Station,35.66552067,139.7594672,183
4bb4849a643cd13aafba395c,Train/Subway Station,35.61674145,139.5634353,3
4bea97ff9fa3ef3b5d2680c9,Train/Subway Station,35.66622234,139.7584963,26
4b56f961f964a520522128e3,Train/Subway Station,35.64990793,139.5513278,136
4b666439f964a520f31f2be3,Train/Subway Station,35.62793509,139.8764196,10
4ee876c702d5895bd747ab52,Train/Subway Station,35.70011845,139.4809294,4
4b70e110f964a520c6322de3,Train/Subway Station,35.68299529,139.7017273,51
4e5dfce1fa768fe5f2c0e6a0,Train/Subway Station,35.60172982,139.7216749,1
4b3159b4f964a520400525e3,Train/Subway Station,35.66300592,139.7450423,204
4ba00c79f964a520925537e3,Train/Subway Station,35.69090337,139.7002172,4
4b07ead6f964a5201f0123e3,Train/Subway Station,35.59688926,139.6673193,105
4bc96cc2511f95210fc4adc7,Train/Subway Station,35.65468099,139.7370172,18
4e4722a8ae60fa7232fe4e36,Train/Subway Station,35.71418564,139.7693737,1
4b661ccdf964a52055142be3,Train/Subway Station,35.71369516,139.7775078,738
4bdbb0403904a59396c74b9e,Train/Subway Station,35.68125889,139.7675192,3
4b55ca24f964a5201bf027e3,Train/Subway Station,35.60426612,139.6000019,108
4b7d1821f964a52062ae2fe3,Train/Subway Station,35.66967396,139.7670364,16
4b558a6af964a520e5e627e3,Train/Subway Station,35.606589937,139.667619867,4
4fb58bbee4b0134f9d0cb5e3,Train/Subway Station,35.66599381,139.4770497,4
4bab2aedf964a520a8973ae3,Train/Subway Station,35.69690689,139.8145008,249
4b55a4aff964a52032ea27e3,Train/Subway Station,35.66614389,139.641434,150
4e59a1aec65bcd7cbe381da7,Train/Subway Station,35.698290423,139.773146133,4
4b57016df964a520952228e3,Train/Subway Station,35.52201576,139.6298468,199
4ba402bff964a520787738e3,Train/Subway Station,35.79021254,139.654212,5
500cda2be4b02a36eae3a9f2,Train/Subway Station,35.68132423,139.7671623,1
4ef91658775b54cdb5e37ac5,Train/Subway Station,35.69041921,139.6975267,1
4b601812f964a520aad529e3,Train/Subway Station,35.66505597,139.7124581,51
4c2044b08b3aa5937dc69e5f,Train/Subway Station,35.55000441,139.7864623,264
4ed0c382b634dd2991ece395,Train/Subway Station,35.71369556,139.7768523,3
4f5939cae4b0a5f213c4167a,Train/Subway Station,35.685256,139.773614,1
4ee460d9e30005f8b7d22cf9,Train/Subway Station,35.54849481,139.6720916,48
4b700834f964a52027042de3,Train/Subway Station,35.68137379,139.7669476,35
4de57fba45dda52a05f7c026,Train/Subway Station,35.56244728,139.7157526,7
4b553186f964a52039de27e3,Train/Subway Station,35.55453958,139.7297108,164
4b977a51f964a5204d0535e3,Train/Subway Station,35.69046699,139.6978266,65
4b60d916f964a52071fd29e3,Train/Subway Station,35.69031084,139.8459363,61
4fcf2872e4b023d0d90ac6e9,Train/Subway Station,35.759265,139.722337,1
4e4a762a18a83cda37dc07be,Train/Subway Station,35.68110856,139.7654486,3
4b5599caf964a5209be827e3,Train/Subway Station,35.66959007,139.8175974,243
4f4cb250e4b0c132f552ed8b,Train/Subway Station,35.544449,139.768581,1
4bc33f16461576b04d547e32,Train/Subway Station,35.72894973,139.77124575,145
4b4bf936f964a52068ac26e3,Train/Subway Station,35.70642532,139.8425084,243
4c0754f90ed3c928766e797d,Train/Subway Station,35.596079975,139.75823495,3
4bcdafb78920b7137711a0dc,Train/Subway Station,35.68902119,139.8157024,51
4cc4c96391413704d548c555,Train/Subway Station,35.60678489,139.724046,1
4b977b90f964a5207b0535e3,Train/Subway Station,35.70730439,139.7517471,47
50d921b2e4b0ca304b51feb7,Train/Subway Station,35.6345542,139.581223,10
4b5a5720f964a52078be28e3,Train/Subway Station,35.743317123,139.8175628,10
5090d8e4e4b05af79e335666,Train/Subway Station,35.697163,139.77521,1
4b7f0500f964a520c71030e3,Train/Subway Station,35.68134386,139.7675675,1
500f5bdfe4b07a68c3af0d2f,Train/Subway Station,35.62725456,139.7377774,1
4b70ad76f964a52032292de3,Train/Subway Station,35.67160236,139.7028834,88
5083fce3e4b0ca3a2ba7f980,Train/Subway Station,35.68468614,139.6875355,1
4ec0c6714901f56b0e70fc65,Train/Subway Station,35.58818583,139.7274403,1
50390735f136638ac9b1394f,Train/Subway Station,35.7125627,139.776907,1
4be4e5f0d4f7c9b6a1e22420,Train/Subway Station,35.65605198,139.7572393,2
4dc3aaddae608779d10e131b,Train/Subway Station,35.70485474,139.6211406,3
4fe3d792e4b0237b9d9c9f1b,Train/Subway Station,35.62805018,139.7379471,2
4c55726bf5f3d13acc14c9fb,Train/Subway Station,35.6663618,139.7581422,7
4c7876a3dbaa76b04a4d154b,Train/Subway Station,35.66693055,139.7578284,2
4b56d19df964a520091c28e3,Train/Subway Station,35.74518731,139.71506104,19
4fb1bd2ce4b0c76a7a870342,Train/Subway Station,35.64405098,139.6987433,1
4d82a0d881fdb1f7a035d7bf,Train/Subway Station,35.69333446,139.7823679,4
4b8e02a0f964a520e31533e3,Train/Subway Station,35.70705694,139.8318923,19
4f7c2432e4b0726c390d2d39,Train/Subway Station,35.6853125,139.7303636,15
4b4eb1a2f964a5202ef426e3,Train/Subway Station,35.64909714,139.4892803,26
4bb470f6f187a593292114f8,Train/Subway Station,35.78770608,139.6142578,27
4c36d52eae2da59384ddfdc5,Train/Subway Station,35.68212819,139.6873426,6
4b22109df964a520944324e3,Train/Subway Station,35.70846826,139.7536039,112
4ea2800fe5e8ca72b76590b7,Train/Subway Station,35.69088159,139.7048521,11
4ba02b6ef964a520375f37e3,Train/Subway Station,35.69069336,139.7004186,4
4ba579b8f964a520dc0a39e3,Train/Subway Station,35.68113471,139.7678196,309
4b3b587cf964a520bb7225e3,Train/Subway Station,35.58049,139.661864,94
4fd59db6e4b0b916eb281fbe,Train/Subway Station,35.61950621,139.7278118,3
4c787720dbaa76b0144f154b,Train/Subway Station,35.66696323,139.7583783,26
4b90bde5f964a520fa9533e3,Train/Subway Station,35.69065067,139.700346,23
4b21c071f964a5200a4124e3,Train/Subway Station,35.64734965,139.6240794,84
4e3f670d18a83d5b285f28f1,Train/Subway Station,35.68148818,139.7652597,34
4b19f962f964a520afe623e3,Train/Subway Station,35.69167017,139.7708774,946
4b7c09b2f964a520b4792fe3,Train/Subway Station,35.66148463,139.6671447,1
4b5e34f8f964a520bb8329e3,Train/Subway Station,35.69604865,139.7512382,108
4b978046f964a520350635e3,Train/Subway Station,35.65248535,139.5446769,4
4b7535c3f964a52020012ee3,Train/Subway Station,35.55863317,139.5515156,115
4d68a7bb67a8f04d98bc03be,Train/Subway Station,35.69107764,139.7011614,2
4cd88169a99d370488c305ce,Train/Subway Station,35.62896848,139.7409707,94
4b9b8cd2f964a520c30e36e3,Train/Subway Station,35.67567472,139.7634637,336
4feabebbe4b0b41e02156bec,Train/Subway Station,35.63783154,139.5944415,3
4b581fe5f964a5209c4b28e3,Train/Subway Station,35.62970971,139.778409,78
4fb5f8cfe4b04081a7384940,Train/Subway Station,35.67245166,139.724562,1
4b7b71a4f964a520db632fe3,Train/Subway Station,35.67478139,139.7513723,17
4bda51cf2a3a0f479dd3aab6,Train/Subway Station,35.69021353,139.69995718,287
4b5c27b2f964a520f62529e3,Train/Subway Station,35.79465086,139.5137715,116
4b558306f964a5201be627e3,Train/Subway Station,35.70191673,139.744978,96
50d9184ae4b07954495c345b,Train/Subway Station,35.65680807,139.7546554,2
4ba2b474f964a520f21138e3,Train/Subway Station,35.6814833,139.7677231,3
4d5907f324466ea8b8b3729f,Train/Subway Station,35.70031362,139.480142,55
4e21802e483b041af1ed2a09,Train/Subway Station,35.563188213,139.716321933,12
4b5d7524f964a520995d29e3,Train/Subway Station,35.60995233,139.7119533,13
4f430ea7e4b0f752a1f2afa2,Train/Subway Station,35.69082276,139.6999698,4
4c8a9bf01eafb1f7c6d87b35,Train/Subway Station,35.71365596,139.7771001,116
4b663f1bf964a520891a2be3,Train/Subway Station,35.71141279,139.7771806,146
4b5595adf964a52028e827e3,Train/Subway Station,35.58733704,139.6294311,220
4d15ef1d1356a0931e41d382,Train/Subway Station,35.84610863,139.6479678,75
4b409a97f964a52044b925e3,Train/Subway Station,35.6626785,139.6555075,13
4b3eae5cf964a520b4a025e3,Train/Subway Station,35.70025263,139.4802547,849
4bd6e7c74e32d13a8648c380,Train/Subway Station,35.70765589,139.7731653,1
5028a247e4b069e8b5fdcf48,Train/Subway Station,35.71249771,139.7796173,1
4c0f80b67189c928f11bdab6,Train/Subway Station,35.65455023,139.7567421,59
4f31ab1ee4b015f62b8c3780,Train/Subway Station,35.73035794,139.71108318,84
4b7790abf964a520cca12ee3,Train/Subway Station,35.78350236,139.7218037,30
4d09f21bd4018cfaa8ee4428,Train/Subway Station,35.72849414,139.7114986,7
4b591824f964a520417c28e3,Train/Subway Station,35.61599137,139.7150284,39
4f6c54dae4b032eb61ebf16d,Train/Subway Station,35.7001152,139.7740326,3
4b878e07f964a520c4c231e3,Train/Subway Station,35.55334375,139.6468306,10
4f4a1274e4b093da134999c9,Train/Subway Station,35.60398872,139.5079266,5
4b55acbff964a52061eb27e3,Train/Subway Station,35.69211589,139.5891389,10
4b19f837f964a520a2e623e3,Train/Subway Station,35.713382005,139.776255215,2663
4ffd1a0e1648c9b3aac1b21d,Train/Subway Station,35.67441534,139.704144,4
5029be66e4b0f39571c49c48,Train/Subway Station,35.682977,139.772507,1
4fb38f89e4b030072b72fdd8,Train/Subway Station,35.683865,139.7021538,1
4bbe9fcb85fbb71345267167,Train/Subway Station,35.68090812,139.7683829,3
4b91cbbbf964a52008d833e3,Train/Subway Station,35.64655245,139.7102273,374
4b735f8df964a5204aab2de3,Train/Subway Station,35.67701687,139.7370493,76
4bf34240cad2c9284cac9a99,Train/Subway Station,35.71300698,139.7758341,179
4cba8ab8c7228cfa612a18ce,Train/Subway Station,35.72598574,139.7026742,2
4c084305bbc676b0e15046d5,Train/Subway Station,35.73045378,139.7102165,62
4b17d383f964a52091c823e3,Train/Subway Station,35.68985772,139.8356581,196
4b8e19aaf964a520651833e3,Train/Subway Station,35.70087123,139.6972132,146
4bca6ba5937ca593cbf2a792,Train/Subway Station,35.68102142,139.7680074,17
4b552f3df964a52006de27e3,Train/Subway Station,35.59845247,139.7388022,55
4b07d082f964a520320023e3,Train/Subway Station,35.59974085,139.6102238,506
4f18e49ee4b0bb77e5e5eecf,Train/Subway Station,35.553211335,139.647001375,29
4b4d1531f964a52059ca26e3,Train/Subway Station,35.69746452,139.6690232,20
4c9d71e52fb1a143e2f7e040,Train/Subway Station,35.65913341,139.7010025,97
5072d4dee4b05fb6c4a9bb7d,Train/Subway Station,35.68098978,139.76734695,10
4b66c862f964a520aa2a2be3,Train/Subway Station,35.60542847,139.7136497,78
4b093eeff964a520e51423e3,Train/Subway Station,35.65852173,139.701326,6408
4ba9a313f964a5204a323ae3,Train/Subway Station,35.727548303,139.771182533,3
4bbb1d963db7b713b9ec239a,Train/Subway Station,35.561805385,139.714435783,71
4b98f468f964a520545835e3,Train/Subway Station,35.736079,139.747211,227
4b58f1a9f964a5209c7428e3,Train/Subway Station,35.72707447,139.7714567,65
4b58ddc1f964a520ac6f28e3,Train/Subway Station,35.52751735,139.6120081,6
4b5ef312f964a520459f29e3,Train/Subway Station,35.66278801,139.7596335,102
504356d2e4b0aa9bdc53c184,Train/Subway Station,35.57557269,139.6630096,3
4e8ed980f5b90ec678329c85,Train/Subway Station,35.68117393,139.7676533,28
4bcf93aa41b9ef3b44c3f8e5,Train/Subway Station,35.68056825,139.7654915,19
4b56f166f964a5201a2028e3,Train/Subway Station,35.73250917,139.6705627,32
4b564827f964a5201f0928e3,Train/Subway Station,35.77209986,139.5198977,300
4d4b5079f9436dcb7953508f,Train/Subway Station,35.72684104,139.7184616,8
4b925b94f964a52038f433e3,Train/Subway Station,35.68156827,139.7665778,10
4b56643df964a520700e28e3,Train/Subway Station,35.705837,139.721117,184
4fefe39890e7185406c9625f,Train/Subway Station,35.73323202,139.7779155,1
4b87730ef964a5209fbf31e3,Train/Subway Station,35.66140312,139.6672556,238
4b8da54ef964a5202e0633e3,Train/Subway Station,35.66426984,139.7846532,199
4f7c52e3e4b072237817216b,Train/Subway Station,35.68057696,139.7644937,1
4c07d7bdda13c9288a146c02,Train/Subway Station,35.66615261,139.4771433,28
4de8af36ae60293318f5bdb9,Train/Subway Station,35.55028296,139.7861793,1
4cb6cfb01b0af04de022d325,Train/Subway Station,35.737695,139.6732404,1
4b86dd13f964a5207fa231e3,Train/Subway Station,35.69971897,139.7644749,77
4e62fec47d8b854089eb1555,Train/Subway Station,35.62820962,139.7384112,191
4e4bbac9ae600cc1e31a3408,Train/Subway Station,35.6911816,139.6983294,5
4b8c5418f964a520e3ca32e3,Train/Subway Station,35.68220662,139.798767,37
4b132e42f964a520339523e3,Train/Subway Station,35.66761259,139.631837,374
4fc59caee4b066a4670f7494,Train/Subway Station,35.64709183,139.7095491,1
4f124274e4b00420554f5a3b,Train/Subway Station,35.696136,139.758399,1
4fdaef93e4b0d5ec9c9b3915,Train/Subway Station,35.68058138,139.7674568,1
4eced7dc61af476c06c22e21,Train/Subway Station,35.669455,139.767213,1
4c442e78dcd61b8d32ed7a56,Train/Subway Station,35.85915698,139.6569425,20
4b565cb8f964a520360d28e3,Train/Subway Station,35.64066176,139.8034286,171
4fefe14b90e7185406c90a4f,Train/Subway Station,35.76960153,139.870677,1
4b403756f964a520eab625e3,Train/Subway Station,35.6908598,139.7048521,484
4b64fbc9f964a520b0dd2ae3,Train/Subway Station,35.6587346,139.7016227,164
4f6c4fb1e4b08d8da4ab92e6,Train/Subway Station,35.68103885,139.7678089,1
4b8e3876f964a520d01b33e3,Train/Subway Station,35.63764487,139.6911407,88
506585b5e4b0913ad86e2b35,Train/Subway Station,35.665763,139.72953,1
4b4fb4aff964a520c01127e3,Train/Subway Station,35.6205179,139.7508198,267
4f00dfb6b8f787cad20d3125,Train/Subway Station,35.56015173,139.7238287,17
4b0dfb40f964a5207c5323e3,Train/Subway Station,35.6738924,139.7509646,204
4fd427cce4b0da81478c4257,Train/Subway Station,35.68841783,139.6990125,1
4b5413b6f964a5209eb127e3,Train/Subway Station,35.60935047,139.7429046,171
4b90d184f964a5206b9833e3,Train/Subway Station,35.51817299,139.6992912,6
4b67b397f964a520545b2be3,Train/Subway Station,35.7848427,139.8218608,25
4c26fccf5c5ca593ee2f47fe,Train/Subway Station,35.53186826,139.7001958,123
4d6790c4c406f04d0395ef4c,Train/Subway Station,35.69090337,139.6997344,31
4b8b45bbf964a5205a9a32e3,Train/Subway Station,35.66577562,139.7582683,19
4b4426d1f964a52018f225e3,Train/Subway Station,35.69505099,139.7666717,135
5021ef8de4b08518d7327185,Train/Subway Station,35.63604918,139.8837125,7
4fd59d3be4b08568ea89ced2,Train/Subway Station,35.619502743,139.7282052,16
4f9aa9540cd6605dd707b0f6,Train/Subway Station,35.68691239,139.7637749,1
4b4dc6bff964a5207ad726e3,Train/Subway Station,35.68239834,139.77386,288
4b58e697f964a520c47128e3,Train/Subway Station,35.60514388,139.7425472,133
4b21c0def964a520104124e3,Train/Subway Station,35.65136821,139.6366382,264
4f4b6d8ce4b0458783925c03,Train/Subway Station,35.68080391,139.7662687,3
4b58fa9ef964a5209a7628e3,Train/Subway Station,35.67058042,139.608947,119
4b58719cf964a5200b5828e3,Train/Subway Station,35.66162867,139.6665502,223
4b483a27f964a5205c4a26e3,Train/Subway Station,35.6881863,139.599369,90
4be4259ccf200f474785113c,Train/Subway Station,35.64720089,139.7093689,5
4b5c5716f964a5209c2b29e3,Train/Subway Station,35.62567861,139.713411,108
4b56b1f3f964a520d01828e3,Train/Subway Station,35.68939589,139.8261952,197
4b5da9e0f964a520bb6529e3,Train/Subway Station,35.74880451,139.7195989,127
4bd7eccb0b779c742f2106a0,Train/Subway Station,35.62891615,139.739356,13
4b2ae079f964a52061b124e3,Train/Subway Station,35.65188911,139.5443957,1654
4ea0dc8ab6347b9967240f14,Train/Subway Station,35.70316261,139.7552025,2
4b90c61ff964a520f99633e3,Train/Subway Station,35.73037539,139.7124052,123
4b5efa53f964a520c3a029e3,Train/Subway Station,35.864059918,139.7045212,39
4fd2db89e4b06383cc0358d9,Train/Subway Station,35.6866541,139.7823894,8
4e2e1abc22717d705853a9ac,Train/Subway Station,35.78716208,139.7055198,1
4c1db303b4e62d7fb144dd93,Train/Subway Station,35.56275,139.725539,2
4b132d4af964a520249523e3,Train/Subway Station,35.66822491,139.6011391,396
4ee12f41f5b9c102ea07dc89,Train/Subway Station,35.777433125,139.720985475,41
4b6a03aff964a520d4c12be3,Train/Subway Station,35.68542226,139.7632384,57
4b62b939f964a52057502ae3,Train/Subway Station,35.66287517,139.7314596,398
4b1ac490f964a5205af123e3,Train/Subway Station,35.72949574,139.7913051,170
4b56f902f964a520432128e3,Train/Subway Station,35.71942694,139.6638036,152
4eab3f6ecc217eb08eb0fbf9,Train/Subway Station,35.65968526,139.7490096,2
4b83e1e4f964a520101531e3,Train/Subway Station,35.64742757,139.7090578,84
50a78fe7e4b0170b3101938f,Train/Subway Station,35.74532277,139.5992844,2
4f94ce50e4b0a20c27659397,Train/Subway Station,35.73057818,139.7113994,2
50aa1d6de4b05407c39b15c4,Train/Subway Station,35.6005401,139.6752883,1
4b8098e5f964a520e37f30e3,Train/Subway Station,35.69097308,139.7354937,153
4ea0e9320aaf71117ff8a9e1,Train/Subway Station,35.70353724,139.7551489,1
4b5436e8f964a520b5b427e3,Train/Subway Station,35.55257562,139.7392756,70
50c2d6fde4b0fe852d0cbf9e,Train/Subway Station,35.84594418,139.6468955,1
4d72cdb52d6ca0908c3f3350,Train/Subway Station,35.70314954,139.5802045,6
4b67e499f964a5206a602be3,Train/Subway Station,35.61470924,139.7163963,35
4bc5a7655935c9b64624a6d2,Train/Subway Station,35.67287268,139.7241318,53
4e2f6d61091a15fd22f82582,Train/Subway Station,35.68602355,139.7305155,4
4b53f0dbf964a52021af27e3,Train/Subway Station,35.67736984,139.7517478,52
4b5704a1f964a520092328e3,Train/Subway Station,35.76612579,139.8092237,115
4c886e3d1052370412bac0f1,Train/Subway Station,35.64593234,139.7477111,3
4dc517e7887717c88019d426,Train/Subway Station,35.705242,139.6496101,1
4e61f7d2483bd9a9741c78a9,Train/Subway Station,35.71801581,139.8166895,1
4f9955e7bb3db8353a74e351,Train/Subway Station,35.67324745,139.7640967,3
4b5f0b28f964a52095a329e3,Train/Subway Station,35.801917,139.7175872,673
4b56f067f964a520f01f28e3,Train/Subway Station,35.66629207,139.4770548,322
4b30af75f964a520e3fa24e3,Train/Subway Station,35.65363051,139.6473777,50
4b5589b1f964a520d6e627e3,Train/Subway Station,35.70788893,139.7743267,103
4eba6b734901ce38962023c7,Train/Subway Station,35.67873811,139.7401285,3
4b9e436af964a520d9d536e3,Train/Subway Station,35.67495651,139.763262067,23
4c95ea97f6c8ef3b3d1e7fcf,Train/Subway Station,35.72830332,139.77105295,19
4b5a4cb7f964a52056bb28e3,Train/Subway Station,35.7300438,139.6830291,110
4b443147f964a5208bf225e3,Train/Subway Station,35.69596587,139.7580671,534
4b60d05bf964a5202bfb29e3,Train/Subway Station,35.75101398,139.8793137,5
4b5638fbf964a520110628e3,Train/Subway Station,35.82842623,139.8034662,232
4b56f93cf964a5204a2128e3,Train/Subway Station,35.83057832,139.56230665,83
4b23d1faf964a5206c5a24e3,Train/Subway Station,35.733478072,139.73954245,580
